,Unnamed: 0,Unnamed: 0.1,year,song,artist,peak_pos,weeks_on_chart,instance,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5992,5992,5993,2007,"Sorry, Blame It On Me",Akon,7,19,1,0.713,0.643,7.0,-7.381,1.0,0.292,0.276,3.32e-05,0.0786,0.508,176.079,audio_features,11FLXIjJOGzx7H0n1bu5wz,spotify:track:11FLXIjJOGzx7H0n1bu5wz,https://api.spotify.com/v1/tracks/11FLXIjJOGzx7H0n1bu5wz,https://api.spotify.com/v1/audio-analysis/11FLXIjJOGzx7H0n1bu5wz,295720.0,4.0,"['dance pop', 'pop', 'pop rap']"
5993,5993,5994,2019,SOS,Avicii Featuring Aloe Blacc,94,4,2,0.511,0.807,6.0,-3.699,0.0,0.0374,0.328,0.000146,0.316,0.586,127.929,audio_features,591nHHHzZl1NLt9PMKpinM,spotify:track:591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/tracks/591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/audio-analysis/591nHHHzZl1NLt9PMKpinM,208320.0,4.0,"['big room', 'edm', 'pop']"
5994,5994,5995,2006,SOS,Rihanna,81,28,1,0.677,0.671,7.0,-4.905,1.0,0.0361,0.004,5.07e-05,0.413,0.527,137.046,audio_features,30cSNer6TV8x2utjULVeQ5,spotify:track:30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920.0,4.0,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
5995,5995,5996,2006,Soul Meets Body,Death Cab For Cutie,100,19,1,0.621,0.853,2.0,-5.735,0.0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,audio_features,5yc59J3MR3tVDPTOgwgRI5,spotify:track:5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/tracks/5yc59J3MR3tVDPTOgwgRI5,https://api.spotify.com/v1/audio-analysis/5yc59J3MR3tVDPTOgwgRI5,229413.0,4.0,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'stomp and holler', 'washington indie']"
5996,5996,5997,2001,Soul Sista,Bilal,97,14,1,0.701,0.322,8.0,-10.379,0.0,0.133,0.573,4.84e-06,0.186,0.675,145.848,audio_features,1eetzMDPNpYSZOreBw7SSk,spotify:track:1eetzMDPNpYSZOreBw7SSk,https://api.spotify.com/v1/tracks/1eetzMDPNpYSZOreBw7SSk,https://api.spotify.com/v1/audio-analysis/1eetzMDPNpYSZOreBw7SSk,318667.0,4.0,"['indie jazz', 'indie soul', 'neo r&b', 'neo soul']"
5997,5997,5998,2006,Soul Survivor,Young Jeezy Featuring Akon,83,24,1,,,,,,,,,,,,,,,,,,,
5998,5998,5999,2008,Soulja Girl,Soulja Boy Tellem Featuring I-15,72,15,1,0.863,0.634,4.0,-3.29,1.0,0.145,0.281,0.0,0.0855,0.532,140.003,audio_features,0ZySy9UMaft1wodW6gqptN,spotify:track:0ZySy9UMaft1wodW6gqptN,https://api.spotify.com/v1/tracks/0ZySy9UMaft1wodW6gqptN,https://api.spotify.com/v1/audio-analysis/0ZySy9UMaft1wodW6gqptN,211813.0,4.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5999,5999,6000,2000,Souljas,Master P,98,1,1,0.935,0.75,11.0,-5.113,0.0,0.251,0.039,0.0,0.18,0.451,99.873,audio_features,1mtUwv8L4nhMRfbP2pa36V,spotify:track:1mtUwv8L4nhMRfbP2pa36V,https://api.spotify.com/v1/tracks/1mtUwv8L4nhMRfbP2pa36V,https://api.spotify.com/v1/audio-analysis/1mtUwv8L4nhMRfbP2pa36V,212707.0,4.0,"['deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6000,6000,6001,2009,Soulmate,Natasha Bedingfield,96,2,1,0.45299999999999996,0.602,3.0,-5.56,0.0,0.038,0.35100000000000003,0.0,0.11699999999999999,0.349,169.753,audio_features,2Ykf8tMyWIf9WZNIZlk1UP,spotify:track:2Ykf8tMyWIf9WZNIZlk1UP,https://api.spotify.com/v1/tracks/2Ykf8tMyWIf9WZNIZlk1UP,https://api.spotify.com/v1/audio-analysis/2Ykf8tMyWIf9WZNIZlk1UP,213907.0,4.0,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
6001,6001,6002,2009,Sound Of Madness,Shinedown,95,9,1,0.32799999999999996,0.9390000000000001,2.0,-1.6540000000000001,0.0,0.0423,4.93e-05,0.0065,0.337,0.32899999999999996,185.97099999999998,audio_features,0W9Xvd4Qx1aZPxEi94vgRY,spotify:track:0W9Xvd4Qx1aZPxEi94vgRY,https://api.spotify.com/v1/tracks/0W9Xvd4Qx1aZPxEi94vgRY,https://api.spotify.com/v1/audio-analysis/0W9Xvd4Qx1aZPxEi94vgRY,233987.0,4.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']"
6002,6002,6003,2009,Sounds Like Life To Me,Darryl Worley,100,11,2,0.532,0.596,2.0,-6.5120000000000005,1.0,0.0282,0.0224,0.0,0.134,0.418,85.944,audio_features,4eVikDUCG2zumfejHQxGbe,spotify:track:4eVikDUCG2zumfejHQxGbe,https://api.spotify.com/v1/tracks/4eVikDUCG2zumfejHQxGbe,https://api.spotify.com/v1/audio-analysis/4eVikDUCG2zumfejHQxGbe,223040.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
6003,6003,6004,2006,Soundtrack To Your Life,Ashley Parker Angel,75,2,1,,,,,,,,,,,,,,,,,,,
6004,6004,6005,2000,Sour Girl,Stone Temple Pilots,79,13,1,0.39399999999999996,0.6629999999999999,0.0,-6.619,1.0,0.0295,0.0769,0.00644,0.239,0.737,207.575,audio_features,6wNwHBUjsessjRioNVFbaO,spotify:track:6wNwHBUjsessjRioNVFbaO,https://api.spotify.com/v1/tracks/6wNwHBUjsessjRioNVFbaO,https://api.spotify.com/v1/audio-analysis/6wNwHBUjsessjRioNVFbaO,256253.0,4.0,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
6005,6005,6006,2001,South Side,Moby Featuring Gwen Stefani,94,32,1,0.61,0.723,4.0,-7.572,1.0,0.0422,0.0103,0.0447,0.0748,0.45,97.147,audio_features,49bUJjrC16NgnrgGS75Yan,spotify:track:49bUJjrC16NgnrgGS75Yan,https://api.spotify.com/v1/tracks/49bUJjrC16NgnrgGS75Yan,https://api.spotify.com/v1/audio-analysis/49bUJjrC16NgnrgGS75Yan,229733.0,4.0,"['downtempo', 'electronica']"
6006,6006,6007,2013,Southern Comfort Zone,Brad Paisley,73,20,1,0.431,0.8759999999999999,4.0,-6.109,1.0,0.0658,0.0771,1.8100000000000003e-05,0.0998,0.519,160.0,audio_features,2lfmRyTLtsTCkLwMQcFSQk,spotify:track:2lfmRyTLtsTCkLwMQcFSQk,https://api.spotify.com/v1/tracks/2lfmRyTLtsTCkLwMQcFSQk,https://api.spotify.com/v1/audio-analysis/2lfmRyTLtsTCkLwMQcFSQk,316987.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
6007,6007,6008,2013,Southern Girl,Tim McGraw,100,20,1,0.735,0.772,7.0,-4.566,1.0,0.0256,0.0412,0.0,0.445,0.924,110.03200000000001,audio_features,29AR5X5yKPd4DBIAiqUMDy,spotify:track:29AR5X5yKPd4DBIAiqUMDy,https://api.spotify.com/v1/tracks/29AR5X5yKPd4DBIAiqUMDy,https://api.spotify.com/v1/audio-analysis/29AR5X5yKPd4DBIAiqUMDy,255480.0,4.0,"['contemporary country', 'country', 'country road']"
6008,6008,6009,2001,Southern Hospitality,Ludacris,86,20,1,0.628,0.9,0.0,-4.877,1.0,0.258,0.043,0.0,0.0884,0.625,94.992,audio_features,4cNhx6OO1XpvwT6xZnb83B,spotify:track:4cNhx6OO1XpvwT6xZnb83B,https://api.spotify.com/v1/tracks/4cNhx6OO1XpvwT6xZnb83B,https://api.spotify.com/v1/audio-analysis/4cNhx6OO1XpvwT6xZnb83B,300933.0,4.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6009,6009,6010,2010,Southern Voice,Tim McGraw,61,18,1,0.63,0.877,9.0,-4.106,1.0,0.0321,0.0446,0.0,0.113,0.758,112.051,audio_features,1R9tieT3ZujuJ77a9U5wR3,spotify:track:1R9tieT3ZujuJ77a9U5wR3,https://api.spotify.com/v1/tracks/1R9tieT3ZujuJ77a9U5wR3,https://api.spotify.com/v1/audio-analysis/1R9tieT3ZujuJ77a9U5wR3,242427.0,4.0,"['contemporary country', 'country', 'country road']"
6010,6010,6011,2018,Southside,Lil Baby,79,1,1,0.8109999999999999,0.6459999999999999,8.0,-4.902,0.0,0.257,0.00271,0.0,0.191,0.386,77.555,audio_features,5lf3ajySox32qFvGEf2TFM,spotify:track:5lf3ajySox32qFvGEf2TFM,https://api.spotify.com/v1/tracks/5lf3ajySox32qFvGEf2TFM,https://api.spotify.com/v1/audio-analysis/5lf3ajySox32qFvGEf2TFM,173437.0,4.0,"['atl hip hop', 'atl trap', 'rap', 'trap']"
6011,6011,6012,2004,Southside,Lloyd Featuring Ashanti,73,20,1,0.627,0.41100000000000003,9.0,-9.476,0.0,0.152,0.40700000000000003,0.0,0.0815,0.45799999999999996,74.94,audio_features,7lurcq2Yw96B1K0KOJAHxg,spotify:track:7lurcq2Yw96B1K0KOJAHxg,https://api.spotify.com/v1/tracks/7lurcq2Yw96B1K0KOJAHxg,https://api.spotify.com/v1/audio-analysis/7lurcq2Yw96B1K0KOJAHxg,277840.0,3.0,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
6012,6012,6013,2019,Space Cadet,Metro Boomin Featuring Gunna,83,6,2,0.9009999999999999,0.46399999999999997,5.0,-9.789,0.0,0.0645,0.368,1.7100000000000002e-05,0.23800000000000002,0.638,109.00399999999999,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267.0,4.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6013,6013,6014,2016,Space Oddity,David Bowie,42,15,2,0.299,0.44299999999999995,0.0,-12.620999999999999,1.0,0.0346,0.0748,0.000138,0.177,0.434,139.539,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318813.0,4.0,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'protopunk', 'rock']"
6014,6014,6015,2008,Spaceman,The Killers,67,1,1,0.525,0.904,4.0,-5.4879999999999995,1.0,0.0532,0.00257,0.000648,0.12,0.8029999999999999,151.988,audio_features,1A8SxnqRK3qabmuN2qxIpa,spotify:track:1A8SxnqRK3qabmuN2qxIpa,https://api.spotify.com/v1/tracks/1A8SxnqRK3qabmuN2qxIpa,https://api.spotify.com/v1/audio-analysis/1A8SxnqRK3qabmuN2qxIpa,284547.0,4.0,"['indie rock', 'modern rock', 'permanent wave', 'rock']"
6015,6015,6016,2000,Spanish Guitar,Toni Braxton,98,3,1,0.624,0.562,9.0,-6.504,0.0,0.0387,0.44,5.19e-06,0.175,0.38,120.04299999999999,audio_features,1ieouFxB2A3JjKEt1OoEiB,spotify:track:1ieouFxB2A3JjKEt1OoEiB,https://api.spotify.com/v1/tracks/1ieouFxB2A3JjKEt1OoEiB,https://api.spotify.com/v1/audio-analysis/1ieouFxB2A3JjKEt1OoEiB,289000.0,4.0,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']"
6016,6016,6017,2015,Sparks,Hilary Duff,93,1,1,0.847,0.882,11.0,-4.5360000000000005,0.0,0.0551,0.0416,0.00020099999999999998,0.10300000000000001,0.7929999999999999,122.01299999999999,audio_features,2ipJSuGf1GtxSIt2KvOGxl,spotify:track:2ipJSuGf1GtxSIt2KvOGxl,https://api.spotify.com/v1/tracks/2ipJSuGf1GtxSIt2KvOGxl,https://api.spotify.com/v1/audio-analysis/2ipJSuGf1GtxSIt2KvOGxl,185920.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
6017,6017,6018,2011,Sparks Fly,Taylor Swift,84,20,2,0.605,0.787,5.0,-3.002,1.0,0.0308,0.0396,1.42e-06,0.163,0.374,114.98700000000001,audio_features,1q8E1FfFuhd12c5JcJwPxQ,spotify:track:1q8E1FfFuhd12c5JcJwPxQ,https://api.spotify.com/v1/tracks/1q8E1FfFuhd12c5JcJwPxQ,https://api.spotify.com/v1/audio-analysis/1q8E1FfFuhd12c5JcJwPxQ,260933.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
6018,6018,6019,2006,Speak,Godsmack,98,3,2,0.33799999999999997,0.887,7.0,-6.447,1.0,0.0424,2.51e-06,0.0013800000000000002,0.0616,0.561,97.01799999999999,audio_features,6RfDLynqmspMOKA57mXyQI,spotify:track:6RfDLynqmspMOKA57mXyQI,https://api.spotify.com/v1/tracks/6RfDLynqmspMOKA57mXyQI,https://api.spotify.com/v1/audio-analysis/6RfDLynqmspMOKA57mXyQI,235933.0,4.0,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
6019,6019,6020,2010,Speak Now,Taylor Swift,8,3,1,0.7090000000000001,0.599,7.0,-3.734,1.0,0.0304,0.095,0.0,0.0973,0.735,118.975,audio_features,1nYWTzy5zu3zEPNgB1sItW,spotify:track:1nYWTzy5zu3zEPNgB1sItW,https://api.spotify.com/v1/tracks/1nYWTzy5zu3zEPNgB1sItW,https://api.spotify.com/v1/audio-analysis/1nYWTzy5zu3zEPNgB1sItW,240760.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
6020,6020,6021,2017,Speak To A Girl,Tim McGraw & Faith Hill,61,2,1,0.466,0.504,1.0,-7.456,1.0,0.0396,0.641,0.0,0.226,0.222,151.719,audio_features,421ebjYqaIXEG2KloTbXlH,spotify:track:421ebjYqaIXEG2KloTbXlH,https://api.spotify.com/v1/tracks/421ebjYqaIXEG2KloTbXlH,https://api.spotify.com/v1/audio-analysis/421ebjYqaIXEG2KloTbXlH,232160.0,3.0,"['contemporary country', 'country', 'country road']"
6021,6021,6022,2019,Speechless,Dan + Shay,95,25,2,0.616,0.43799999999999994,1.0,-5.968,1.0,0.0298,0.35600000000000004,0.0,0.24,0.386,135.929,audio_features,3GJ4hzg4lrGwU51Y3VARbF,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,213387.0,4.0,['contemporary country']
6022,6022,6023,2009,Speechless,Lady Gaga,94,1,1,0.386,0.6970000000000001,0.0,-4.1819999999999995,1.0,0.0383,0.436,0.0,0.337,0.40700000000000003,145.091,audio_features,1pWZZfszgiDVIzbQLs50Cy,spotify:track:1pWZZfszgiDVIzbQLs50Cy,https://api.spotify.com/v1/tracks/1pWZZfszgiDVIzbQLs50Cy,https://api.spotify.com/v1/audio-analysis/1pWZZfszgiDVIzbQLs50Cy,270827.0,4.0,"['dance pop', 'pop']"
6023,6023,6024,2003,Speed,Montgomery Gentry,96,20,1,0.591,0.6990000000000001,8.0,-8.169,1.0,0.0286,0.0171,1.61e-06,0.168,0.325,87.971,audio_features,5sPjFaqbhprKmMGD8haEkh,spotify:track:5sPjFaqbhprKmMGD8haEkh,https://api.spotify.com/v1/tracks/5sPjFaqbhprKmMGD8haEkh,https://api.spotify.com/v1/audio-analysis/5sPjFaqbhprKmMGD8haEkh,239893.0,4.0,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']"
6024,6024,6025,2019,Speed It Up,Gunna,91,1,1,0.912,0.5870000000000001,7.0,-7.395,1.0,0.0582,0.0394,0.01,0.111,0.435,143.02700000000002,audio_features,3BXXkwyhsHM0EPApHMhQC5,spotify:track:3BXXkwyhsHM0EPApHMhQC5,https://api.spotify.com/v1/tracks/3BXXkwyhsHM0EPApHMhQC5,https://api.spotify.com/v1/audio-analysis/3BXXkwyhsHM0EPApHMhQC5,179022.0,4.0,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']"
6025,6025,6026,2005,Speed Of Sound,Coldplay,8,20,1,0.523,0.898,11.0,-6.765,0.0,0.0567,0.00491,0.0345,0.0746,0.355,123.085,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907.0,4.0,"['permanent wave', 'pop']"
6026,6026,6027,2003,Spin,Lifehouse,85,14,1,0.467,0.893,1.0,-3.514,1.0,0.0556,0.00027,0.000147,0.0541,0.32799999999999996,134.77200000000002,audio_features,6iOPGPuPhlU1fBgPgZe34z,spotify:track:6iOPGPuPhlU1fBgPgZe34z,https://api.spotify.com/v1/tracks/6iOPGPuPhlU1fBgPgZe34z,https://api.spotify.com/v1/audio-analysis/6iOPGPuPhlU1fBgPgZe34z,291600.0,4.0,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
6027,6027,6028,2018,Splash Warning,"Meek Mill Featuring Future, Roddy Ricch & Young Thug",77,1,1,0.7659999999999999,0.703,10.0,-5.877000000000001,0.0,0.163,0.00807,0.0,0.0618,0.331,163.06,audio_features,6cPnE82DKBLd7sg02ZNg8K,spotify:track:6cPnE82DKBLd7sg02ZNg8K,https://api.spotify.com/v1/tracks/6cPnE82DKBLd7sg02ZNg8K,https://api.spotify.com/v1/audio-analysis/6cPnE82DKBLd7sg02ZNg8K,168495.0,4.0,"['hip hop', 'philly rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6028,6028,6029,2004,Splash Waterfalls,Ludacris,74,21,1,0.711,0.843,5.0,-6.12,0.0,0.39299999999999996,0.11900000000000001,0.0,0.225,0.6829999999999999,145.989,audio_features,2T8hXV9LUZMDBKR5RALGEa,spotify:track:2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/tracks/2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/audio-analysis/2T8hXV9LUZMDBKR5RALGEa,290760.0,4.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6029,6029,6030,2019,Splashin,Rich The Kid,99,5,3,0.9420000000000001,0.382,10.0,-8.099,1.0,0.564,0.0019199999999999998,0.0,0.092,0.379,100.01700000000001,audio_features,3KLo7ByvjCNyBrfz5DZ2mO,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/tracks/3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,177864.0,4.0,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6030,6030,6031,2018,Spoil My Night,Post Malone Featuring Swae Lee,15,5,1,0.669,0.675,1.0,-2.8689999999999998,1.0,0.0337,0.337,1.4999999999999999e-05,0.109,0.262,160.911,audio_features,5VuxWXbt7XENQCtE9TzpTv,spotify:track:5VuxWXbt7XENQCtE9TzpTv,https://api.spotify.com/v1/tracks/5VuxWXbt7XENQCtE9TzpTv,https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv,194560.0,4.0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
6031,6031,6032,2010,Spotlight,Gucci Mane Featuring Usher,93,16,1,0.7809999999999999,0.8059999999999999,10.0,-4.2,0.0,0.13699999999999998,0.0982,0.0,0.40299999999999997,0.69,125.01899999999999,audio_features,5xgAPoTn4YswCIOjAGNWJI,spotify:track:5xgAPoTn4YswCIOjAGNWJI,https://api.spotify.com/v1/tracks/5xgAPoTn4YswCIOjAGNWJI,https://api.spotify.com/v1/audio-analysis/5xgAPoTn4YswCIOjAGNWJI,236080.0,4.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6032,6032,6033,2008,Spotlight,Jennifer Hudson,96,21,1,0.7070000000000001,0.7240000000000001,11.0,-3.887,0.0,0.051,0.0448,0.0,0.07200000000000001,0.659,108.984,audio_features,02QQXgeAghpU4smdM7l7We,spotify:track:02QQXgeAghpU4smdM7l7We,https://api.spotify.com/v1/tracks/02QQXgeAghpU4smdM7l7We,https://api.spotify.com/v1/audio-analysis/02QQXgeAghpU4smdM7l7We,250107.0,4.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
6033,6033,6034,2012,Springsteen,Eric Church,79,22,1,0.6920000000000001,0.809,2.0,-5.935,1.0,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,05ZACkzW8YbRq3eFgIfSNB,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
6034,6034,6035,2004,Stacys Mom,Fountains Of Wayne,59,17,1,0.774,0.75,11.0,-4.927,0.0,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,audio_features,27L8sESb3KR79asDUBu8nW,spotify:track:27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW,197987.0,4.0,"['pop rock', 'power pop']"
6035,6035,6036,2001,Stan,Eminem Featuring Dido,78,15,1,0.778,0.769,6.0,-4.331,0.0,0.248,0.0369,4.03e-06,0.5479999999999999,0.484,80.044,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107.0,4.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
6036,6036,6037,2007,Stand,Rascal Flatts,100,20,1,0.431,0.765,0.0,-4.656000000000001,1.0,0.0489,0.0287,0.0,0.17800000000000002,0.565,187.68,audio_features,0xhiQVCz22skOX51jsrfyE,spotify:track:0xhiQVCz22skOX51jsrfyE,https://api.spotify.com/v1/tracks/0xhiQVCz22skOX51jsrfyE,https://api.spotify.com/v1/audio-analysis/0xhiQVCz22skOX51jsrfyE,208133.0,4.0,"['contemporary country', 'country', 'country road']"
6037,6037,6038,2016,Stand By You,Rachel Platten,94,20,2,0.506,0.897,9.0,-4.632,1.0,0.26,0.146,0.00045099999999999996,0.0868,0.525,188.03,audio_features,3kSXn1osC89W8JcPLozTzs,spotify:track:3kSXn1osC89W8JcPLozTzs,https://api.spotify.com/v1/tracks/3kSXn1osC89W8JcPLozTzs,https://api.spotify.com/v1/audio-analysis/3kSXn1osC89W8JcPLozTzs,219000.0,4.0,"['pop', 'post-teen pop', 'viral pop']"
6038,6038,6039,2004,Stand Up,Ludacris Featuring Shawnna,84,28,1,0.745,0.841,6.0,-4.774,1.0,0.35700000000000004,0.358,0.0,0.111,0.767,97.90899999999999,audio_features,2CtCwQhY0ZLvr8L2l8Bo6e,spotify:track:2CtCwQhY0ZLvr8L2l8Bo6e,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e,https://api.spotify.com/v1/audio-analysis/2CtCwQhY0ZLvr8L2l8Bo6e,213760.0,4.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6039,6039,6040,2002,Standing Still,Jewel,71,20,1,0.615,0.68,2.0,-6.6160000000000005,1.0,0.0338,0.152,7.18e-06,0.0797,0.34,123.9,audio_features,3ME8wEbmrIlu5FS0Jgb0R0,spotify:track:3ME8wEbmrIlu5FS0Jgb0R0,https://api.spotify.com/v1/tracks/3ME8wEbmrIlu5FS0Jgb0R0,https://api.spotify.com/v1/audio-analysis/3ME8wEbmrIlu5FS0Jgb0R0,270333.0,4.0,"['alaska indie', 'folk-pop', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']"
6040,6040,6041,2009,Stanky Legg,GS Boyz,86,14,1,0.7609999999999999,0.7040000000000001,11.0,-5.975,0.0,0.059000000000000004,0.00435,0.0,0.272,0.738,154.007,audio_features,73GD9DI2EBRSi2l57wyh3Z,spotify:track:73GD9DI2EBRSi2l57wyh3Z,https://api.spotify.com/v1/tracks/73GD9DI2EBRSi2l57wyh3Z,https://api.spotify.com/v1/audio-analysis/73GD9DI2EBRSi2l57wyh3Z,233320.0,4.0,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6041,6041,6042,2017,Star Of The Show,Thomas Rhett,88,19,1,0.691,0.624,7.0,-5.874,1.0,0.027000000000000003,0.14,0.0,0.168,0.662,101.988,audio_features,63OQWdXMq0Pe6pRpWY5gO0,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,https://api.spotify.com/v1/tracks/63OQWdXMq0Pe6pRpWY5gO0,https://api.spotify.com/v1/audio-analysis/63OQWdXMq0Pe6pRpWY5gO0,181200.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
6042,6042,6043,2017,Starboy,The Weeknd Featuring Daft Punk,40,30,1,0.6779999999999999,0.588,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.13699999999999998,0.486,186.005,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453.0,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']"
6043,6043,6044,2018,Stargazing,Travis Scott,8,8,1,0.48700000000000004,0.789,8.0,-3.69,1.0,0.044000000000000004,0.009470000000000001,4.05e-06,0.18899999999999997,0.0564,150.007,audio_features,7wBJfHzpfI3032CSD7CE2m,spotify:track:7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,270715.0,4.0,"['pop', 'pop rap', 'rap']"
